tweet	label
#leadership #DigitalTransformation #COVID19 #covidsafe #coronavirus  #MeaningfulGrowth #GeniouxMG  I respect everyone's opinion.	opinion
Why are the baseless opinions of a PWC advisor subject to less scrutiny than those of Prof. Gerry Killeen, an expert in infectious diseases? 🤔  Workers health ought to come before bosses' wealth. No return to work until it's safe!   #COVID19 #TonightVMTV	opinion
195 new cases of #COVID19; 82-Lagos 30-Kano 19-Zamfara 18-Sokoto 10-Borno 9-FCT 8-Oyo 5-Kebbi 5-Gombe 4-Ogun 3-Katsina 1-Kaduna 1-Adamawa 3145 confirmed cases of #COVID19 in Nigeria Discharged: 534 Deaths: 103 https://t.co/kqXEbfj66X	real
#covid19 and #blm showed me that #twitter is the best platform for getting uncensored news.  I also saw how reading 2.5 tweets make you an expert on any given subject, which allows you to be mean to people who hold a different opinion than you.   #coexist people	opinion
“Look, there’s no law against ignorance. It’s not illegal to have opinions that are wrong.” Well said @tomhanks #COVID19 #CoverYourFreakinFace	opinion
Cocaine and bleach can cure coronavirus	fake
"Henry Kissinger said that population reduction should be done by vaccines ""for the common good""."	fake
There are no scientific studies that prove SARS-CoV-2, which causes COVID-19, exists	fake
Do you U.S. citizens who have criticized Canadians for having opinions about your sh*tshow country now understand why? You should all hang your heads in shame. #cdnpoli #covid19	opinion
Our daily update is published. New cases and tests were near the record highs set yesterday. But the biggest milestone today is that the 7-day average for COVID-19 deaths reported by states fell below 500. https://t.co/EX1mLr1dQ0	real
RT @CDCFlu: This fall we expect #flu and #COVID19 to be spreading at the same time. Protect yourself and your family by getting your #fluv…	real
LA OPINION  https://t.co/6kDpCaoIfx #r2p #LaOpinion #LosAngeles #UE #USA #Biden #Trump #Coronavirus #Covid19 #Spanish #Racism #Sports #Police #LGBTQ #Epstein #Beirut #LAPD #KamalaHarris #Futbol #PSG #Bayern #JacobBlake #Benicio  https://t.co/bCK0B6nNIg	opinion
Alabama, along with the rest of the country, is not ready to reopen according to opinion editor Hannah Richey.  https://t.co/s6zWp6Q2Kh #StayAtHome #uab #COVID19 #LockdownProtests  https://t.co/oaUnqIscRK	opinion
Cases continued their slight drift downward but it's important to remember that outside NY-NJ-CT cases are *not* falling. https://t.co/LB17L585rx	real
The list shows the medicines issued by a doctor in Gangaram (India) hospital to alleviate coronavirus symptoms.	fake
Today is the first day on which two states reported more than 10k cases. https://t.co/THXFYStSaH	real
As of today there are a total of 1339 @ICMRDELHI approved labs for #COVID19 testing. These consist of 911 Govt &amp; 428 Pvt labs: https://t.co/j4tAvyIcKc #CovidTesting #COVID__19 #COVID #Covid_19 #COVIDー19 #COVID19India #COVIDUpdates #coronavirus #CoronaUpdates #CoronavirusIndia https://t.co/Q0IuKceIFX	real
@MarshaBlackburn and @BillHagertyTN do not represent this Tennessean’s voice or opinion. The leaders of TN continue to embarrass its constituents. We have them doing this &amp; @GovBillLee who doesn’t care about #COVID19 or the health &amp; safety of TN, until his wife was diagnosed.	opinion
Doctors say treating patients with corticosteroids is the official cure for coronavirus. During an interview for a television channel a doctor from São Paulo describes the procedure.	fake
Ran a poll on Instagram... #lockdownuk #COVID19 #ukrules #opinion interesting results!  https://t.co/EqYLliEoNR	opinion
Dangerous situation in Old City (hyderabad)	fake
We are pleased to share that as of today Friday September 4th 21411 participants have been enrolled in the COVE Phase 3 study of mRNA-1273. Find out more about the trial here: https://t.co/fWw97I7C3J. Check back next Friday evening for an updated enrollment number. https://t.co/SlLqh2crdh	real
@DavidBa64971280 As mentioned before - excess deaths is the best measure in many people's opinion  #coronavirusuk #COVID19uk #COVID19 #coronavirus  https://t.co/ZMwx5wlEGk	opinion
At today’s @PTFCOVID19 briefing our Head of Disease Surveillance @ElsieIlori reiterated the need for adherence to non-pharmaceuticals measures manage #COVID19 “If our efforts to slow the disease spread in Nigeria is to be effective we must all #TakeResponsibility as citizens” https://t.co/fXrXufn1u7	real
"Donald Trump's positive test for #COVID19 is considered by many as the ""October surprise"" of the #2020uselection. But can an October surprise really change the course of the race? @WangGuanBeijing looks back at previous October surprises to find out.  https://t.co/q3puPs4X0m"	opinion
Vitamin D’s role in #COVID unclear but global societies emphasize importance for musculoskeletal health. https://t.co/rGsDd4SqjI	real
"The WHO claimed that ""maybe there was no need for a lockdown""."	fake
#IndiaFightsCorona: With more than 8 lakh average tests every day India scales up COVID-19 testing Tests Per Million (TPM) now more than 27000 #StaySafe #IndiaWillWin https://t.co/HOW3Ie28Gr	real
Opinion | Even as both India and the world struggle to re-build after #Covid19, they face slow-burn problems that could develop into full-blown crises, writes T N Ninan    https://t.co/X7bXQLUtdM	opinion
Close to half (48.8%) of #COVID19 Active Cases concentrated in 3 States: Maharashtra Karnataka &amp; Andhra Pradesh. Uttar Pradesh Tamil Nadu Chhattisgarh Odisha Kerala and Telangana contribute about a quarter (24.4%) of the Active Cases. https://t.co/Ak5sJeIoTv	real
#IndiaFightsCorona: 📍MHA issues guidelines for #Unlock4 👇 🏫Schools colleges cinema halls etc. to remain shut 👨‍🏫States/UTs may permit upto 50% of teaching and non-teaching staff to be called to the schools for online teaching/ tele-counselling related work #StaySafe https://t.co/3sxgvPIpGM	real
A biomedical researcher with 12 years of laboratory experience debunks the established conclusions about the COVID-19 pandemic.	fake
@Mike_Pence You were a failure as a Vice President and were responsible for hundreds of thousands of #COVID19 deaths. You deserve hard prison time, not an opinion on #HR1.	opinion
A photo of fatigued medical professional in the battled against COVID-19.	fake
Wales' Health Minister @vaughangething says more local lockdowns are a possibility in Wales #KayBurley Latest: https://t.co/MBjd6MkdrJ https://t.co/9kZPvk5eNu	real
"COVID-19 pandemic reveals Mayor of Flavortown to be most competent US politician
https://t.co/6jf2bN1Brt"	fake
“Majority of #COVID19 cases in Nigeria are recorded among the 31 to 40 age group while ages 50 &amp; above account for majority of fatalities. When we ask that Nigerians #TakeResponsibility it’s beyond protecting one’s self but the vulnerable population as well” ~@ElsieIlori https://t.co/9KwDL0aub6	real
The vaccine against COVID-19 is finally ready.	fake
@RobertTEhrlich1 I respect your opinion on this. But do you have any evidence to confirm your theory? A group of British scientists found the original virus and two mutations in China. The #Wuhan outbreak was the 1st mutated one, the original was mostly found in #Gouangdong. #covid19 #coronavirus	opinion
“We need a plan to fully supress this virus.” Shadow health secretary Jonathan Ashworth says it is “urgent” that the government fixes test and trace to “avoid further restrictions”. Get more on this story: https://t.co/adsrEZpSFH https://t.co/5U67YODLw8	real
In our morning data run (which has not gone live yet) good transparency news from Maryland. They are now reporting all negatives. Their state grade is about to go from D—&gt;A https://t.co/JBLHPyUAwM	real
In some contracts, 'epidemic' is used as expressed term. In my opinion, with #COVID19 being classified as pandemic, automatically that will be deemed equivalent as the epidemic being a bare minimum situation.	opinion
People in USA march and call for the arrest of Bill Gates.	fake
BREAKING! Coronavirus revealed to base its decision to infect you on your level of alertness	fake
"Sign outside the Bill & Melinda Gates Foundation says ""Center for Global Human Population Reduction."""	fake
Opinion: Yes, Parliament is theatre. That’s the point. via @ACoyne @GlobeandMail @GlobePolitics #CdnPoli #CdnPol #HoC #COVID19 #COVID19Canada #coronavirus #Parliament  https://t.co/CbXnn2NDoR	opinion
"@d_s_thakur @CDSCO_INDIA_INF @spkalantri Sir i was infected in mid August of covid 19 and after suffering for 8 days was prescribed for Favipiravir fabiflu and was cured.
In 36 hours most of my symptoms were gone fully recovered in 7 days"	fake
340 new cases of #COVID19Nigeria; Kaduna-63 FCT-51 Plateau-38 Lagos-33 Delta-25 Gombe-21 Adamawa-21 Edo-20 Katsina-17 Akwa Ibom-11 Ekiti-10 Rivers-9 Ondo-5 Ebonyi-4 Cross River-3 Ogun-3 Sokoto-2 Imo-2 Nasarawa-2 51304 confirmed 37885 discharged 996 deaths https://t.co/coHVPh8vPS	real
The remedy for the corona virus may have existed for a long time, 1934 Old malaria drug seems to work against coronavirus symptoms. Made in Holland pic.twitter.com/4UOvmNkveY	fake
"Just stop it. And enjoy pain for next 30 days. Make a tick on calendar after every day. And when you feel urge, postpone for 10 min. 
Before that, just throw away all packets in garbage. Corona is excuse enough to not visit shops to get them for safety of your near ones. https://t.co/UiZ1VJsHP1"	fake
Big end of night update. @GavinNewsom put out a new number for California testing (8300 total) which really boosted things. We're seeing 38631 people tested up more than 10k since our 4pm ET update. CA and WA combined have now done ~48% of testing in our data. https://t.co/LSjuCN2vQg	real
#DYK? You may have #COVID19 &amp; no symptoms. If someone from the health department tells you that you’ve been exposed do your part to help #SlowtheSpread. Stay home for 14 days &amp; monitor your health. Learn more about contact tracing: https://t.co/9ZN2zYTaud. https://t.co/Fn8hRs231M	real
@Nayuuki Thanks. I'm still fine. In my opinion, I shouldn't be afraid of #COVID19 too much. It's a kind of a cold for us who don't have severe disease.	opinion
CDC @WADeptHealth &amp; @KCPubHealth also reported 2 ppl have tested positive for #COVID-19 and are hospitalized. One is a resident of a long-term care facility in King County WA; the other is a healthcare worker at the facility. Source of these infections is currently unknown.	real
"#Compassion . Staying home, 2 protect those who cannot protect themselves, is far more important than 1's ""opinion"" of the danger of #COVID19 . Err on caution's side, 4 every1's nana, noni, glammy, #grandma , popsi, #papa , glampapa, grandpa, &amp; ANY1 w/gr8r risk, plz! #quarantine"	opinion
Former Colombian president and current senator Álvaro Uribe tested positive for COVID-19	fake
Parcels from China can spread Covid-19	fake
NEWS! Lockdown has now lasted so long children could have put their shoes on twice https://t.co/AeE1bpQphG https://t.co/zlMPEyqG0J	fake
Says certain states are banning the sale of alcohol.	fake
"Local hipster keeps telling everyone he was on EI before it was cool #CERB #COVID19 
https://t.co/WtVneD5fUT https://t.co/Qmeu76xea5"	fake
The stock market should be closed for as long as the #CoronavirusOutbreak isn't contained. RT if you agree.  #coronavirus #COVID19 #COVIDー19	opinion
“Joe Exotic tests positive for coronavirus in prison. It’s been confirmed.”	fake
Some people in the US will be at increased risk of #COVID19 depending on their exposures. The greatest risk is to those who are in close contact with people with COVID-19. People with suspected or confirmed exposure should reach out to their healthcare provider.	real
649 new cases of #COVID19; Lagos-250 Oyo-100 Plateau-40 Delta-40 Abia-28 Kaduna-27 Ogun-22 Edo-20 Akwa Ibom-18 Kwara-17 FCT-17 Enugu-14 Niger-13 Adamawa-13 Bayelsa-7 Osun-6 Bauchi-6 Anambra-4 Gombe-3 Sokoto-2 Imo-1 Kano-1 22020 cases 7613 discharged 542 deaths https://t.co/2AMqZM4ih7	real
"Analysis: Are quarantined passengers adequately protected from Cornwall? #coronavirus
https://t.co/q9kK0HXNeC https://t.co/UPDj4OPxL0"	fake
“Breaking: UK prepares for full lockdown after hundreds of new cases — Wuhan super virus updates.”	fake
We want your opinion. Please take 2 minutes, to tell us how COVID-19 has affected business   https://t.co/QrjYFRJ30z  #covid19 #survey #covid19research #localbusiness  https://t.co/sEQwFYaxzV	opinion
If you maintain social distancing indoors ???there's no reason to have an additional mask on top of that.??�	fake
@FHI360’s Dr. Otto Chabikuli &amp; @DrTimMastro's opinion piece featured in @devex addresses the question - Now that we're facing another disease threat with #COVID19, it's an opportune time to ask: Did we let other infectious disease crises go to waste?  https://t.co/dG5G5Rt5sA	opinion
@ZRistevski @surferbabes @Jayne13 @abcnews You do not understand social isolating, quarantine and the spread of #Covid19 at all. It's almost a year since the outbreak this time of a pandemic. Please get science information. Preventive measures are based on science not opinions. Thanks	opinion
“Cocktails of different antibodies will provide greater efficacy against new variants” - Marco Cavaleri of @EMA_News highlights the recent CHMP scientific opinion on #COVID19 antibody treatments, which enables their use for compassionate or emergency reasons #PCWPmeeting  https://t.co/8pELg5xcI8	opinion
Why is the election determined by the progeny of failed revolutionaries in red states who fought for the preservation of chattel slavery? Moreover, if you are leeching off others, how can you have an opinion on how money is spent. #Trump2020LandslideVictory #COVID19	opinion
Pandemic Increases Demand for Self Serve Kiosks.  Guessing opinions have changed of those who were against using self serve kiosks.    https://t.co/cmw5QQ6r3r #automation #touchless #selfserve #kiosk #selfcheckout #DIY #coronavirus #COVID19	opinion
Here are the states reporting over 500 cases. Same story as the past week but larger magnitude. https://t.co/qvmcpWdaZY	real
Opinion piece: How can clinicians carry out human subjects research during a #pandemic? This risk-benefit framework offers ways to navigate the unprecedented ethical and practical challenges:  https://t.co/0wDfpRneBH #humanresearch #humansubjects #COVID19 #coronavirus  https://t.co/t1cWp68h0W	opinion
Yes. As of today Case #FatalityRate stands at 2.13% &amp; has been continuously reducing from around 3.33% in mid-June. @MoHFW_INDIA @drharshvardhan #COVID19 #COVID__19 #COVID #Covid_19 #COVIDー19 #COVIDUpdates #coronavirus #CoronaVirusUpdates #CoronavirusPandemic #CoronavirusIndia https://t.co/zC9Ez90bhE https://t.co/mxeLPsvRdc	real
A banner with a swastika, ???Trump??� and ???Pence??� is from a Michigan coronavirus protest.	fake
📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 11 September 2020 08:00 AM) ➡️Confirmed cases: 4562414 ➡️Recovered: 3542663 (77.6%)👍 ➡️Active cases: 943480 (20.7%) ➡️Deaths: 76271 (1.7%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/EVR0Y6xi7B	real
Video shows a doctor from Breach Candy Hospital of Mumbai claiming that If you can hold your breath for a longer period without discomfort you don’t have Coronavirus.	fake
Empty hospital corridors and waiting rooms in Toulon France prove that the government is lying on the degree of gravity of coronavirus crisis.	fake
The @charliekirk11 show continues to grow in popularity, jumping 15 places to 24th spot on the  https://t.co/CIHnCgw6BK  Bringing his opinions on the days news and events #Trump #BidenHarris #COVID19 and much more  @PodcastOne #podcast   #podicon #podboard100  https://t.co/enH6V4vazt	opinion
The brilliant @BenjamBlack and I wrote a blog for @bmj_company opinion to share our experiences from past outbreaks &amp; make suggestions about how to maintain access to #SexualAndReproductiveHealth in the #Covid19 pandemic.    https://t.co/hL7kLdy7Hw  1/6	opinion
#OPINION: The #COVID19 crisis becomes a lot more dire when we look at low-income countries with healthcare systems that are inadequate at the best of times. Countries in #Africa, #Asia and #LatinAmerica will be hard hit, writes @MeyerResources    https://t.co/rHQgWKMNXW	opinion
Delhi Public School Selling Face Masks For Rs. 400 Each	fake
As of 18 August 2020 8AM till now there have been a total of 4687 #COVID19 positive cases &amp; 17 #COVID_19 related deaths in #Manipur #COVID__19 #COVIDー19 #COVID19India #COVIDUpdates #CoronaUpdates #Corona #coronavirus #CoronavirusIndia #CoronavirusUpdates #CoronavirusPandemic https://t.co/au9kzAchGh	real
Transparency matters. Public opinion matters. We should be learning from the mistakes of previous Governments and stop the shouting, the finger pointing. Quieten the noise and focus on informed decision-making.  @rtenews @CMOIreland #COVID19 #level3	opinion
There remain 33 cases in the Mt Roskill Evangelical Fellowship group and there are now 15 cases in the bereavement events group which includes the cases whose source of infection was the bereavement events.	real
"The novel coronavirus (2019-nCoV) ""will not last long"" in the Philippines because of its warm climate."	fake
We're currently living in a time where fear sells. How come the media aren't projecting more of the #COVID19 survivors, individually? Why do we only have the number of people dying? The reporting on this is not balanced in my opinion. And I'm beginning to think that the media has	opinion
#elfabarocha #comedia #humor #standupcomedy #opinion #critica #diversion #comedy #covid19 #chile #chilegay #gays #gayschilenos #gaychileno #cuarentena #quedateencasa #coronavirus #covıd19 en Santiago, Chile  https://t.co/P3gwUVvYF5	opinion
There are now 74 people linked to the Auckland community cluster who remain in the Auckland Quarantine facility that includes 58 people who have tested positive as well as a number of household members.	real
#greenshoots may have been an unforced error or a deliberate tactic for immediate headlines - but it runs the risk of contributing yet more (and potentially damaging) #comms #mixedmessaging in the UK Govt's battle for public opinion #COVID19	opinion
"Disney World employee just now realizing he forgot to put food down for Goofy before he locked up

https://t.co/UF4t1uDXIh #covid19 #coronavirus #DisneyMagicMoments https://t.co/aN6fMna1Hd"	fake
Ontario government announces it will blame the feds if school reopening plan goes wrong #onpoli #cdnpoli	fake
The total number of active cases in New Zealand’s managed isolation and quarantine facilities to 22 unchanged from yesterday.	real
Dr. Li Wenliang (the Chinese whistleblower doctor) has proposed that drinking tea can cure COVID-19.	fake
10/10 “Testing in London is still a mess.” Mayor of London Sadiq Khan explains what new measures he would like to see in the capital and calls to sit in on of the government’s COBRA meeting. Get more on the mayor’s plan here 👇 https://t.co/XA7OumRlCc https://t.co/x2HcEbjmel	real
@SpokespersonCHN When Wuhan issued lockdown, there were just one confirmed case in US. When Us banned flights from China. The number was 8 in China. Even if China were exporting virus, it's your gov. covering up the truth about the virus and infection cases. https://t.co/vJ1Sa7CwUm	fake
One reason is supply constraints which are hard to pin down but definitely a real factor. Also many labs are taking up to a week to return tests so our quantitative view here is likely considerably lagging the underlying reality.	real
A thoughtful thread w/many differing questions, opinions, etc. I appreciate the civility. #COVID19   https://t.co/A2F3MNAHLE	opinion
BREAKING! After 'loss of taste' is added to list of Coronavirus symptoms, government advises self-isolation for anyone who has recently enjoyed an episode of Mrs Brown's Boys	fake
Trump says if we stopped COVID-19 testing right now we’d have very few cases if any. Pants on Fire! https://t.co/WUKAZK9aLe @KHNews	fake
COVID-19 Means 'Certificate of Identification of Vaccination With Artificial Intelligence'	fake
After 2 people with #COVID19 attended church gatherings in Arkansas in early March 35 attendees acquired the disease. Follow CDC guidelines &amp; consult with local public health officials when resuming in-person operations. Learn more from @CDCMMWR: https://t.co/UebsNldIRR. https://t.co/ib4fRxUXJD	real
Diary Entry _________  Two days ago, I mentioned that I was going to be accepting experiences, fears, scares, struggles, encouragements and opinions about the #COVID19 pandemic from people within Ibadan and from everywhere around the world.  https://t.co/tsSU95K7QQ	opinion
"#Opinion: Given the rising trend of the sharing economy, the ""sharing employee"" phenomenon is expected to develop rapidly. #COVID19 #coronavirus"	opinion
The tide is turning. Buckle up because we're nearing breaking point. (via @Milhouse_Van_Ho)  Making decisions based on opinion polls? B/c those opinions hv bn shaped by govt and media misinformation - day after day after day, for months!  #COVID19 #cdnpoli #AskQuestions #science	opinion
This first issue provides data on the contributions made by military forces across Latin America and the measures implemented in these different cases, with this accompanied by two opinion pieces.  https://t.co/IxHuz4rqi5 #coronavirus #covid19 #defence  #security #LatinAmerica  https://t.co/38TrDcD0hx	opinion
My only opinion on the @premierleague , if they risk health to finish season when France and Netherlands have called theirs then if someone new catches covid because of it the leading men/women of FA and Premier league BETTER be punished for their greed #VoidSeason #COVID19	opinion
"@pip_gin @wiltybanter @KayliePaylie @Laur28 @digitalhen @Steven_Swinford There are no data in that piece  It's been over a year &amp; the best mythologists can come up with is variations on a ""never isolated"" theme  It's baseless, dataless, flaccid, empty opinion  Data is what they need  Where are their data?  #COVID19 #SARSCoV2  https://t.co/NsUdUenjpT"	opinion
Eleven new cases of #COVID19 have been reported in Lagos State. As at 11:00 pm 14th April there are 373 confirmed cases of #COVID19 reported in Nigeria. 99 have been discharged with 11 deaths #TakeResponsibility https://t.co/XtcbJ4qxA6	real
Coronavirus: Israel becomes first country in the world to impose second national lockdown https://t.co/IJ68qGZsCV	real
Black cats in Vietnam are being killed and consumed as a COVID-19 cure.	fake
If #COVID19 is a test for world's governments, Washington has undoubtedly flunked it, big time. Opinion: How #cold-blooded Washington politicians reduce #sole superpower to #supercoronavirus tragedy  https://t.co/M3FULbfUjV  https://t.co/jHjFunx8Fu	opinion
Trump Hails ‘Positive’ Talks With Covid-19 https://t.co/mpUji2GOCl	fake
👍 its in my opinion the right and consequent decision based on the latest situation in the countries and how the governments decided to deal with the pandemic: The EU plans to ban US travelers indefinitely after haphazard COVID-19 response  https://t.co/yk7SDBk1qo @Verge #COVID19	opinion
#IndiaFightsCorona: India scales another peak of Single day Recoveries. 87472 active cases have recovered and been discharged in the past 24 hours. India has been consistently reporting a very high level of daily recoveries of more than 70000 since the past 11 days. https://t.co/JXGskbPE5O	real
#Fake Messages are seldom #fun . But this one is a good #time pass. Play it in all fun BUT do not mistake it for a self test of #COVID19 #FactCheck https://t.co/7MFz9JuNey	fake
I'm not daily reporting again. Thought this was research into trying to stop this virus. You just don't listen, you don't ask for any opinions, thoughts or input. Do you feel physically well... Well no, but yes, but today I had a fiery melt down #COVID19	opinion
Close to half (48.45%) of the Active Cases are concentrated in 3 States; Maharashtra Karnataka and Andhra Pradesh. Together with the States of Uttar Pradesh and Tamil Nadu these 5 states contribute nearly 60% of the total active cases. https://t.co/eehtOIHoY0	real
RT @MoHFW_INDIA: #IndiaFightsCorona India’s maintains its high #COVID19 Recovery Rate: total Recoveries cross 27 lakh. Recovered Patients…	real
Even without the NY historical bump however reported deaths would still have been quite high around 2000.	real
School Closed until further notice in Massachusetts because of #COVID19 or  #WuhanVirus. 😉 Good idea in my opinion.  https://t.co/L3K6AtEHRu	opinion
"Mumbai & Pune.. 
Please Note..
Entire Mumbai and Pune might be Under Strict Military Lockdown for 10 Days starts from Sunday from 31st May immediately .after Lockdown 4.
So Please Stock everything especially Groceries & Vegetables. 
Cities can be Handed over to Military. Only Milk and Medicines will be allowed.
Please Inform all your Mumbai Pune Friends. 
Central Govt. Meetings are going on and Total Shut down of Mumbai is Expected to be Announced Anytime."	fake
Every worker on the front lines of the fight against COVID-19 deserves protections and accommodations that keep them and their families safe. I'm glad to see states stepping up to support folks — employers must do the same. https://t.co/QClURuStbV	fake
📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 81.25% as on September 23 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/hQfr3zgPpE	real
"BREAKING! After Donald Trump says you need to ""read the books"" about Coronavirus testing to properly understand the numbers, the White House reveals which book in particular https://t.co/NuO7Hv4FMF"	fake
New tracks today, let us hear your opinions #COVID19 makes it easy to listen to something new	opinion
Coronavirus: North East faces tighter lockdown restrictions from Friday https://t.co/lEtXbC20XJ	real
A tiger tested positive for COVID-19 please stay away from your pets and birds.	fake
Bill Gates is funding a vaccine in adhesive patch form. The vaccine contains a microchip that is going to be used to monitor people via 5G network.	fake
The vast majority of vaccines in early development fail. The world needs multiple #COVID19 vaccine candidates of different types to maximize the chances of finding a winning solution-@DrTedros	real
all the people treated in Rajasthan, the first Indian state to get affected by COVID-19, were given this anti-malarial drug. It further advises people to have a dose of 400 mg tablet, twice or thrice in a week.	fake
_A video of a girl collapsing in a store because she was affected by coronavirus._	fake
"Political #polarization explains U.S. slow response to #COVID19. Leading medical equipment hasn't stopped the U.S. from being the No.1 in both COVID-19 cases and deaths. This inefficiency undermines American' expectations of their ""#democratic"" government.  https://t.co/pfH65dmVjr  https://t.co/z6eWe0FOI9"	opinion
• The confirmed case is a household contact of a previously confirmed case linked to the cluster.⁣ ⁣ • The probable case is a nurse employed by Waitemata District Health Board who has been in self-isolation. ⁣ • Affected areas at Waitakere Hospital remain closed.⁣	real
The federal govt should have balanced the budget when times were good to prepare for the bad times. So says this opinion piece. Interesting. #covid19  https://t.co/9zZtA2troM	opinion
Nashville Woman Encouraged to Learn Obesity Alone Does Not Appear to Increase Risk for COVID-19 Mortality https://t.co/4GkCFnBR9j #health	fake
Why does contact tracing matter? When people contract COVID they don't show symptoms right away. Because exposed individuals begin infecting others it is critical that we trace who they may have been in contact with so those people can be tested and quarantined if necessary.	real
New York schools add a COVID-19 vaccine to the mandatory school schedule.	fake
#OPINION: #COVID19 has placed an easy target on the #Spanish Government’s back, and opposition is in full attack mode with ‘casserole-bashing’  https://t.co/kiqZfSE2Hu   @olivepress	opinion
@weare_spartan @MENnewsdesk @RebeccaDayMEN I did read that people who have good levels of vitamin D had 98% less chance of severe Covid. It’s worth supplementing.	fake
BBCNewsnight: TONIGHT: First Minister Nicola Sturgeon confirms the move to “phase three” of her government’s route map out of lockdown. But has her handling of #Covid19 shifted public opinion on independence?   Allan Little takes a look at 22:45 on BBCTw…  https://t.co/vjZB2Bowjq	opinion
A reminder that Auckland will be moving to Alert level 2.5 at 11:59pm tonight. Social gatherings are limited to 10 - this includes everything from birthdays family gatherings even friends and neighbours.	real
OPINION @petridishes The calm, soothing leadership of @realDonaldTrump ? He didn’t want to upset anybody acknowledging #covid19. #Socialdistancing. Wearing #facemasks. Nearly 200,000 dead. A few #USA citizens are upset? “It is what it is.”  https://t.co/hfxr8gx6fG	opinion
The CDC did not reduce its COVID-19 Florida case count and the CDC did not admit any kind of systematic error in its counting of Florida coronavirus cases. https://t.co/vZ9ZHJCuhO	fake
NOON EST: A #freeforallfriday! Join @libbyznaimer to voice your opinion on the #news we covered this week including all things #COVID19, #economy, #healthcare #LongTermCare and more. Join @zoomerradio! CALL: 416-740-4740 OR 1-866-740-4740 #Canada #Ontario #healthy #HealthyAtHome	opinion
RT @MoHFW_INDIA: #IndiaFightsCorona As India rides the wave of an upsurge in testing many States/UTs have exceeded 140 tests/day/million…	real
As of 5 August 2020 there are 1955 active #COVID19 cases in #Kanniyakumari #TamilNadu #COVID__19 #COVID #Covid_19 #COVIDー19 #COVID19India #COVIDUpdates #coronavirus #CoronaUpdates #CoronavirusIndia #CoronavirusUpdates #CoronavirusPandemic https://t.co/elaLGEeCWy	real
Is there an update on whether we are allowed to express our opinion regarding government policy on #COVID19? Last time I checked only -the very lovely and respectful- subfield of epidemiology had clearance...	opinion
OPINION: Today, the #coronavirus pandemic and the news of continued violence upon black bodies reveal the ongoing nature and impact of the history of racism in the United States. #COVID19 #civilrights #JXN #JSU  https://t.co/7oj1OwC4KI  https://t.co/2TFrcuP7Ze	opinion
RT @PIB_India: The increase in #COVID19 testing has led to a surge in the total number of recovered patients which is nearly 30 lakh (2970…	real
"Report acknowledges a heart condition, no fractures to the 'hyoid bone,' several drugs, &amp; that #georgeFloyd was #COVID19+ with no active infection.    Their OPINION is that ""POLICE SABDUAL &amp; RESTRAINT"" was what killed him in the setting of cardiovascular disease &amp; drugs.    3|  https://t.co/vGqalbDSGw"	opinion
The Navajo Nation has the largest per-capita #COVID19 infection rate in the U.S. https://t.co/A0UBGRXkvg	real
"@cspanwj ""Lay the facts out there as I see them, from my perspective,"" said Dr. Saag. Facts don't have a perspective. That would be called opinion. @msaagmd #COVID19"	opinion
A video posted on Facebook claiming that chloroquine and azithromycin are proven cures of COVID-19	fake
Share your opinion. How likely are you going to visit the #horeca post #covid19? Share your feedback:  https://t.co/gvrmWrCPhF #horeca #foodservice #postcovid19 #futureoffood  https://t.co/4V0XDxGa0U	opinion
132 new cases of #COVID19Nigeria; Lagos-52 Gombe-27 Plateau-17 Kwara-10 Enugu-9 Ogun-9 Katsina-3 Ekiti-2 Bauchi-1 Osun-1 Rivers-1 56388 confirmed 44337 discharged 1083 deaths https://t.co/Enpey5u7xh	real
Kroger Corporate says employees can not wear flag masks but they can wear BLM masks!	fake
📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 16 September 2020 08:00 AM) ➡️Confirmed cases: 5020359 ➡️Recovered: 3942360 (78.5%)👍 ➡️Active cases: 995933 (19.8%) ➡️Deaths: 82066 (1.6%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/tXLIKBDzqp	real
CDC Briefing Room: Dr. Nancy Messonnier gives an update on #COVID19. For more info visit https://t.co/1ifchVQ9jm https://t.co/50P7N2OoV4	real
[OPINION BY KAIGAMA MUSTAPHA] COVID-19 and medical liability in #Nigeria: Where lies health workers' immunity? | TheCable  https://t.co/iQohUkV7G4  #COVID19 #coronavirus  https://t.co/WckkuMlAGU	opinion
Coronavirus patient bites a doctor's jugular in the USA.	fake
"OPINION: Quito Maggi says, in a perfect world, #COVID19 tracking would involve a ""full-scale census of the population, on a weekly basis,"" to monitor the population for symptoms and track any changes #cdnpoli #cdnhealth  https://t.co/QAIxfw6aOV"	opinion
OPINION:  There is nothing with a better internal clock than a pet, for this example, The Furry Five. #lockdownlife #lockdown #COVID19   https://t.co/ONeAoRpXSc	opinion
